"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"guided_decoding with 'choice' must be converted to a regex pattern.

        TRT-LLM's GuidedDecodingParams doesn't have a 'choice' field.
        The handler should convert choice=[""yes"", ""no"", ""maybe""] to
        regex=""(yes|no|maybe)"" so that GuidedDecodingParams can enforce it.
        ","0","test_choice_converted_to_regex","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestGuidedDecodingFromToolChoice","test_trtllm_handler_base","",""
"","1","test_empty_input_rejected","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestValidateTtsRequest","test_audio_handler","",""
"
    End-to-end test for decode worker request migration in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_decode[migration_enabled-worker_failure-chat-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"
    Test dynamo deployments with different configurations.
    ","62545","test_deployment[aggregated_logprobs-2]","tests.serve","2026-04-08","passed","2026-04-08","","test_trtllm","",""
"","71539","test_vllm_indexers_sync[nats_core]","tests.router","2026-04-08","passed","2026-04-08","","test_router_e2e_with_vllm","",""
"","0","test_string_values","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestParseDynamicFlags","test_dynamic_flags","",""
"","1","test_quiesce_without_level_uses_vllm_default_sleep","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_sleep_wake_handlers","",""
"","0","test_maybe_get_memory_pool_context_routes_tags","tests.gms.integration","2026-04-08","passed","2026-04-08","","test_gms_vllm_worker","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_enabled-graceful_shutdown-chat-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"HTTP URL and data URI for the same image should produce identical KV cache hashes.","3150","test_vllm_mm_overlap_http_vs_data_uri_same_image","tests.mm_router","2026-04-08","passed","2026-04-08","","test_vllm_mm_router_e2e","",""
"Test --disaggregation-mode decode sets correct state.","4","test_disaggregation_mode_decode","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_unit","",""
"Test that image_path is NOT passed when input_reference is absent.","3","test_generate_t2i_no_image_path","components.src.dynamo.sglang.tests","2026-04-08","passed","2026-04-08","TestImageDiffusionWorkerHandler","test_sglang_image_diffusion_handler","",""
"","4792","test_initialize_from_config_uses_kv_cache_gms_tag","tests.gms.integration","2026-04-08","passed","2026-04-08","","test_gms_vllm_worker","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_aggregated[migration_enabled-graceful_shutdown-completion-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_enabled-graceful_shutdown-completion-unary-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_aggregated[migration_enabled-worker_failure-chat-unary-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_aggregated[migration_enabled-worker_failure-completion-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_sglang_kv_transfer[migration_enabled-graceful_shutdown-completion-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_sglang","",""
"","0","test_encode[True]","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestCreate","test_vllm_worker_factory","",""
"Verify KVBM wheel exists in vLLM image.","4","test_kvbm_wheel_exists_vllm","tests.dependencies","2026-04-08","passed","2026-04-08","","test_kvbm_imports","",""
"","86","test_unsupported_args_get_pruned_for_autodeploy[engine_args9-False]","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestTensorRTLLMEngine","test_trtllm_autodeploy","",""
"
    End-to-end test for decode worker request migration in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","13427","test_request_migration_vllm_decode[migration_disabled-graceful_shutdown-chat-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","110830","test_request_migration_trtllm_aggregated[migration_disabled-graceful_shutdown-chat-stream-nats]","tests.fault_tolerance.migration","2026-04-08","passed","2026-04-08","","test_trtllm","",""
"","0","test_default_format_is_wav","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestAudioFormatterEncode","test_output_formatter","",""
"Test that default values are set correctly.","1","test_default_values","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestDiffusionConfig","test_trtllm_video_diffusion","",""
"Different images should produce lower overlap than repeated identical images.","9935","test_trtllm_mm_overlap_diff_images_less_than_same","tests.mm_router","2026-04-08","passed","2026-04-08","","test_mm_router_e2e","",""
"
    End-to-end test for prefill worker request migration in disaggregated mode.

    Setup: 1 decode worker + 2 prefill workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_prefill[migration_disabled-worker_failure-completion-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"","1","test_decode_with_prefill_metadata_bypasses_guard","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestMultimodalGuard","test_trtllm_handler_base","",""
"_generate_disagg prefills locally, then round-robins to decode worker.","0","test_prefills_then_forwards_to_decode","components.src.dynamo.vllm.tests","2026-04-08","skipped","2026-04-08","TestGenerateDisagg","test_vllm_worker_handler","",""
"
    End-to-end test for request cancellation during decode phase with unified frontend.

    This test verifies that when a request is cancelled by the client during the decode phase,
    the system properly handles the cancellation and cleans up resources
    on the decode worker side in a disaggregated setup.

    Timing (Last Run: 2025-12-09): ~115s total (2 workers at 45% GPU each)
    - Engine initialization: ~92s (frontend: 2s, prefill worker: 45s, decode worker: 45s sequential)
    - Testing stream cancellation during decode: ~20s
    - Teardown: ~3s
    ","111005","test_request_cancellation_trtllm_decode_cancel[tcp]","tests.fault_tolerance.cancellation","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
